group,total_sample,sample_2018_no,sample_2017_no,two_sided_p_value,two_sided_t_statistic,two_sided_CI,Act_per_2018_Mean,Act_per_2017_Mean,two_sided_des,greater_p_value,greater_t_statistic,greater_CI,premium_2018_Mean,premium_2017_Mean,greater_des,y_2017,y_2018,y_score,not_equal_sig,greater_sig
"19-27_130,000-190,000_Very Risk",13,5,8,0.0,31.8,"(4.575236649518123, 5.287140338582189)",14.53,9.6,Two-Sample Welch's t-test,0.0,6.2,"(inf, 10699.319977900537)",22551.0,14835.0,Two-Sample Welch's t-test,9.229835981428339,4.819300281451753,-4.4105356999765855,True,True
"46-52_300,001+_Normal",13,13,0,,,,,,,,,,,,,,,,,
"1-18_130,000-190,000_Normal",13,1,12,,32.31,"(nan, nan)",11.62,6.31,Two-Sample Welch's t-test,,23.36,"(inf, nan)",21060.0,9750.0,Two-Sample Welch's t-test,2.0984269868471674,4.130626654898499,2.0321996680513323,,
"19-27_190,001-300,0000_Very Risk",12,5,7,0.0,33.76,"(5.009503456501026, 5.878742832544184)",14.64,9.2,Two-Sample Welch's t-test,0.0,5.47,"(inf, 16653.133314141058)",33300.0,21514.29,Two-Sample Welch's t-test,8.245458427778326,4.473551637279597,-3.7719067904987282,True,True
"39-45_130,000-190,000_Good",11,8,3,0.0,15.98,"(3.821548023920704, 5.0850841075789175)",9.58,5.13,Two-Sample Welch's t-test,0.0,6.3,"(inf, 8642.225657132904)",14201.25,7875.67,Two-Sample Welch's t-test,1.2451929081923858,3.5917012448132777,2.346508336620892,True,True
"1-18_300,001+_Good",11,1,10,,29.11,"(nan, nan)",9.99,3.99,Two-Sample Welch's t-test,,3.89,"(inf, nan)",31500.0,19816.5,Two-Sample Welch's t-test,1.6673229439589674,1.5053763440860215,-0.1619465998729459,,
"28-38_300,001+_Risk",11,6,5,0.0,32.53,"(4.205365203413768, 4.847161485085129)",13.26,8.73,Two-Sample Welch's t-test,0.0,25.3,"(inf, 22775.460470749636)",48637.5,27900.0,Two-Sample Welch's t-test,1.232134056185313,2.453790415649772,1.221656359464459,True,True
"28-38_300,001+_Good",10,7,3,0.0,11.57,"(3.2619406149224064, 5.040047913532759)",9.04,4.89,Two-Sample Welch's t-test,0.013,3.77,"(inf, 25196.334880819137)",33561.43,19500.0,Two-Sample Welch's t-test,0.8781739985438825,2.6396199163047345,1.7614459177608521,True,True
"46-52_1-60,000_Normal",9,3,6,0.001,38.5,"(4.154681938908749, 5.194766748793858)",12.2,7.52,Two-Sample Welch's t-test,0.0,225.7,"(inf, 2629.1834174004866)",7080.0,4500.0,Two-Sample Welch's t-test,16.666666666666664,13.456238715195287,-3.2104279514713783,True,True
"1-18_190,001-300,0000_Normal",9,0,9,,,,,,,,,,,,,,,,,
"39-45_60,001-88,000_Excellent",8,8,0,,,,,,,,,,,,,,,,,
"46-52_190,001-300,0000_Very Good",8,4,4,0.0,27.73,"(4.967748586953256, 6.050837570653844)",7.73,2.22,Two-Sample Welch's t-test,0.0,12.36,"(inf, 15709.330997029912)",17613.75,4875.0,Two-Sample Welch's t-test,0.7882603377311522,4.63179360956455,3.843533271833398,True,True
"39-45_300,001+_Very Good",8,6,2,0.055,7.3,"(-0.44557614381040267, 11.064702152760702)",7.14,1.83,Two-Sample Welch's t-test,0.001,5.87,"(inf, 34551.157070070934)",31133.5,6750.0,Two-Sample Welch's t-test,0.2357873910334771,2.058208196120188,1.8224208050867108,False,True
"46-52_60,001-88,000_Excellent",7,7,0,,,,,,,,,,,,,,,,,
"53+_1-60,000_Normal",7,0,7,,,,,,,,,,,,,,,,,
"39-45_300,001+_Good",6,6,0,,,,,,,,,,,,,,,,,
"1-18_130,000-190,000_Very Risk",6,3,3,0.0,32.82,"(4.442819598121028, 5.267201037037326)",14.53,9.67,Two-Sample Welch's t-test,0.006,5.11,"(inf, 5893.53800243089)",21240.0,17565.0,Two-Sample Welch's t-test,6.818314150961706,11.530944625407166,4.712630474445461,True,True
"39-45_300,001+_Normal",6,5,1,,19.6,"(nan, nan)",11.67,6.76,Two-Sample Welch's t-test,,3.51,"(inf, nan)",44229.0,21750.0,Two-Sample Welch's t-test,0.3310751723303354,1.8889343017810538,1.5578591294507182,,
"39-45_190,001-300,0000_Very Good",6,4,2,0.001,10.42,"(3.5776124951027186, 6.313575927060418)",6.89,1.95,Two-Sample Welch's t-test,0.001,10.56,"(inf, 13247.317153045033)",14679.75,4500.0,Two-Sample Welch's t-test,0.38683871533441566,7.222695789190127,6.835857073855712,True,True
"28-38_300,001+_Very Risk",5,2,3,0.0,28.28,"(4.803538341302851, 6.032361317974796)",14.73,9.31,Two-Sample Welch's t-test,0.136,1.5,"(inf, 36344.581116077024)",49395.0,40000.0,Two-Sample Welch's t-test,0.6077849656791428,0.8420433551323603,0.23425838945321753,True,False
"19-27_300,001+_Normal",5,1,4,,12.93,"(nan, nan)",10.7,6.36,Two-Sample Welch's t-test,,1.05,"(inf, nan)",45000.0,37275.0,Two-Sample Welch's t-test,3.761632109352235,2.6560424966799467,-1.1055896126722882,,
"28-38_300,001+_Normal",5,5,0,,,,,,,,,,,,,,,,,
"1-18_130,000-190,000_Risk",5,1,4,,23.99,"(nan, nan)",13.14,8.28,Two-Sample Welch's t-test,,31.64,"(inf, nan)",23850.0,12802.5,Two-Sample Welch's t-test,1.2559920829087217,3.4490238611713666,2.193031778262645,,
"46-52_300,001+_Very Good",5,2,3,0.036,13.51,"(1.4715864237973326, 10.032288479562027)",6.99,1.24,Two-Sample Welch's t-test,,inf,"(inf, nan)",154800.0,4500.0,Two-Sample Welch's t-test,0.23522532320830614,6.078452083695731,5.843226760487425,True,
"39-45_1-60,000_Very Good",4,4,0,,,,,,,,,,,,,,,,,
"1-18_300,001+_Normal",4,1,3,,42.59,"(nan, nan)",11.4,5.92,Two-Sample Welch's t-test,,6.12,"(inf, nan)",36000.0,21000.0,Two-Sample Welch's t-test,1.2090993361468882,50.0,48.79090066385311,,
"1-18_190,001-300,0000_Risk",3,0,3,,,,,,,,,,,,,,,,,
"1-18_88,001-130,0000_Very Risk",3,2,1,,33.15,"(nan, nan)",14.77,9.38,Two-Sample Welch's t-test,,2.69,"(inf, nan)",15097.5,12060.0,Two-Sample Welch's t-test,1.5853610442875734,3.2333713478002473,1.6480103035126739,,
"46-52_1-60,000_Good",2,2,0,,,,,,,,,,,,,,,,,
"19-27_300,001+_Very Risk",2,2,0,,,,,,,,,,,,,,,,,
"46-52_300,001+_Good",2,2,0,,,,,,,,,,,,,,,,,
"53+_88,001-130,0000_Very Good",2,2,0,,,,,,,,,,,,,,,,,
"1-18_190,001-300,0000_Very Risk",1,0,1,,,,,,,,,,,,,,,,,
"19-27_300,001+_Risk",1,0,1,,,,,,,,,,,,,,,,,
"53+_1-60,000_Very Good",1,1,0,,,,,,,,,,,,,,,,,
"46-52_1-60,000_Very Good",1,1,0,,,,,,,,,,,,,,,,,
19-27_E1_Excellent,627,627,0,,,,,,,,,,,,,,,,,
1-18_E1_Excellent,517,517,0,,,,,,,,,,,,,,,,,
19-27_A1_Good,430,360,70,0.0,59.48,"(4.408871722877241, 4.713548699388164)",9.2,4.63,Two-Sample Welch's t-test,0.005,2.61,"(inf, 2531.150318355918)",7420.83,5978.57,Two-Sample Welch's t-test,4.494201030927835,12.946136512320999,8.451935481393164,True,True
19-27_E1_Very Good,393,58,335,0.0,39.45,"(4.118198461673265, 4.557180938013361)",6.89,2.55,Two-Sample Welch's t-test,0.0,5.91,"(inf, 5842.681806220775)",7421.64,3056.55,Two-Sample Welch's t-test,12.128399746995571,8.711292168427827,-3.417107578567745,True,True
1-18_E1_Good,369,25,344,0.0,42.47,"(5.016495707753766, 5.525424988381721)",9.5,4.23,Two-Sample Welch's t-test,0.012,2.42,"(inf, 4929.0590082098315)",5352.6,2691.24,Two-Sample Welch's t-test,11.793108982932962,7.236665990671264,-4.556442992261698,True,True
19-27_E1_Good,355,40,315,0.0,65.21,"(5.219521513951242, 5.5520729400280695)",9.36,3.98,Two-Sample Welch's t-test,0.0,7.74,"(inf, 7821.941291326075)",8397.75,2195.57,Two-Sample Welch's t-test,12.55394517944515,9.307603107244834,-3.246342072200316,True,True
1-18_A1_Very Good,355,338,17,0.0,34.47,"(4.610138408718489, 5.207722271069764)",7.45,2.55,Two-Sample Welch's t-test,0.769,-0.75,"(inf, 1355.6559676366792)",6923.08,7676.47,Two-Sample Welch's t-test,2.6605504587155964,6.612130716738015,3.9515802580224193,True,False
19-27_A1_Very Good,351,325,26,0.0,32.11,"(4.841198534503901, 5.500641483646964)",7.38,2.2,Two-Sample Welch's t-test,0.192,0.88,"(inf, 1863.9257631167764)",6276.92,5711.54,Two-Sample Welch's t-test,5.4786939679026005,10.987235417676523,5.508541449773922,True,False
1-18_A1_Good,333,251,82,0.0,60.56,"(4.259493422201349, 4.547309238111734)",9.19,4.79,Two-Sample Welch's t-test,0.948,-1.64,"(inf, 238.6465131011164)",6256.97,7408.54,Two-Sample Welch's t-test,2.92714657415438,8.625803262481464,5.698656688327083,True,False
53+_A1_Normal,293,2,291,0.001,73.23,"(5.060478571403564, 5.864370302168199)",11.98,6.52,Two-Sample Welch's t-test,0.061,5.16,"(inf, 18846.710732621057)",10500.0,5025.77,Two-Sample Welch's t-test,17.382777678730612,2.9598308668076108,-14.422946811923001,True,False
1-18_E1_Very Good,281,91,190,0.0,45.94,"(3.7821366919039807, 4.122565913717379)",6.53,2.58,Two-Sample Welch's t-test,0.0,3.81,"(inf, 2179.458169547922)",5600.93,4165.58,Two-Sample Welch's t-test,7.8132774184377,9.16066137715914,1.3473839587214402,True,True
53+_A2_Very Risk,237,196,41,0.0,41.87,"(7.640221181891998, 8.395093702853703)",17.53,9.51,Two-Sample Welch's t-test,0.922,-1.44,"(inf, 994.5850345600024)",12260.2,14762.2,Two-Sample Welch's t-test,3.6380029302378,5.1558087330131075,1.5178058027753072,True,False
46-52_A1_Normal,203,1,202,,115.29,"(nan, nan)",11.17,6.57,Two-Sample Welch's t-test,,338.88,"(inf, nan)",27000.0,5079.21,Two-Sample Welch's t-test,15.223681281994214,3.870967741935484,-11.35271354005873,,
19-27_A1_Normal,178,47,131,0.0,48.67,"(4.753684965429432, 5.1592234520248486)",11.53,6.58,Two-Sample Welch's t-test,0.0,5.9,"(inf, 9786.95638855622)",14553.19,7248.09,Two-Sample Welch's t-test,8.349821923229126,9.904430929626413,1.5546090063972868,True,True
53+_A1_Risk,166,2,164,0.005,46.39,"(3.838717223725212, 5.391424253316238)",12.93,8.31,Two-Sample Welch's t-test,0.125,2.39,"(inf, 47621.88582087289)",13500.0,5871.95,Two-Sample Welch's t-test,14.203539823008848,2.313624678663239,-11.889915144345608,True,False
46-52_A1_Risk,153,2,151,0.023,23.21,"(2.534890549002503, 7.32782172245925)",13.25,8.32,Two-Sample Welch's t-test,0.019,13.6,"(inf, 13113.621121599159)",12750.0,5394.04,Two-Sample Welch's t-test,13.12545322697607,2.737520128824477,-10.387933098151594,True,True
46-52_A2_Very Risk,150,128,22,0.0,32.27,"(8.297266246278829, 9.380771067692491)",18.28,9.44,Two-Sample Welch's t-test,0.994,-2.74,"(inf, -1708.2799835046544)",12711.91,19704.55,Two-Sample Welch's t-test,2.4085842275237,4.239126187033491,1.8305419595097905,True,False
1-18_A1_Normal,149,23,126,0.0,45.7,"(4.894537118505605, 5.34959357153202)",11.46,6.34,Two-Sample Welch's t-test,0.003,2.99,"(inf, 6508.133397008626)",10173.91,6321.43,Two-Sample Welch's t-test,3.7723785166240407,8.49673202614379,4.724353509519751,True,True
19-27_A1_Risk,149,36,113,0.0,62.73,"(4.882364947328552, 5.204770056616761)",13.37,8.33,Two-Sample Welch's t-test,0.0,6.18,"(inf, 11187.031065828105)",15750.0,7314.16,Two-Sample Welch's t-test,7.628409248234805,4.720869239415512,-2.9075400088192933,True,True
53+_A1_Excellent,148,148,0,,,,,,,,,,,,,,,,,
46-52_A1_Excellent,139,139,0,,,,,,,,,,,,,,,,,
53+_C1_Risk,138,44,94,0.0,66.01,"(4.788641378019999, 5.08621790117157)",13.31,8.38,Two-Sample Welch's t-test,0.481,0.05,"(inf, 3825.948328815939)",21704.2,21615.87,Two-Sample Welch's t-test,15.108540407678639,12.680054624674447,-2.4284857830041915,True,False
53+_A1_Very Risk,130,2,128,0.003,70.13,"(4.501827470622115, 5.578043488544249)",14.58,9.54,Two-Sample Welch's t-test,0.159,1.83,"(inf, 169398.09395283306)",28500.0,7148.44,Two-Sample Welch's t-test,17.660683265778808,7.630522088353414,-10.030161177425393,True,False
39-45_E1_Normal,129,126,3,0.009,10.0,"(2.680872961366409, 6.560009703406218)",11.53,6.91,Two-Sample Welch's t-test,0.017,3.68,"(inf, 12773.313290871196)",13752.26,6865.0,Two-Sample Welch's t-test,0.15657840267221057,7.019312390664088,6.862733987991877,True,True
1-18_A1_Excellent,121,121,0,,,,,,,,,,,,,,,,,
53+_A2_Risk,115,56,59,0.0,68.17,"(4.868085206686305, 5.159537364858722)",13.4,8.38,Two-Sample Welch's t-test,0.006,2.61,"(inf, 7441.4643751203785)",16526.79,12311.44,Two-Sample Welch's t-test,6.00229308047473,4.074893504606545,-1.9273995758681848,True,True
28-38_E1_Normal,113,112,1,,100.57,"(nan, nan)",11.68,6.05,Two-Sample Welch's t-test,,12.84,"(inf, nan)",12180.54,2280.0,Two-Sample Welch's t-test,0.023724607256295997,9.079818299805321,9.056093692549025,,
39-45_E1_Risk,113,110,3,0.001,23.94,"(4.049057159728141, 5.669663517284741)",13.33,8.47,Two-Sample Welch's t-test,0.004,4.57,"(inf, 15305.293806038128)",19387.64,9715.0,Two-Sample Welch's t-test,0.09849719538994599,5.658048161221899,5.559550965831953,True,True
53+_A2_Normal,112,74,38,0.0,41.12,"(4.6645729281142945, 5.140057682172209)",11.64,6.73,Two-Sample Welch's t-test,0.074,1.45,"(inf, 2320.311044236998)",12390.2,11407.89,Two-Sample Welch's t-test,5.419850907215528,5.523052248751948,0.10320134153641997,True,False
1-18_A1_Very Risk,110,23,87,0.0,11.76,"(5.910821071483851, 8.442070152083712)",16.71,9.53,Two-Sample Welch's t-test,0.0,4.62,"(inf, 3785.8648653171713)",7434.78,4810.34,Two-Sample Welch's t-test,11.519405450041289,7.450980392156863,-4.068425057884426,True,True
39-45_A1_Normal,108,0,108,,,,,,,,,,,,,,,,,
53+_C1_Normal,108,43,65,0.0,41.53,"(4.630395116539441, 5.095675638572111)",11.6,6.73,Two-Sample Welch's t-test,0.833,-0.97,"(inf, 1424.910524746423)",18802.63,20161.23,Two-Sample Welch's t-test,12.340715934419276,10.460241951791545,-1.880473982627731,True,False
39-45_A2_Very Risk,105,81,24,0.0,23.33,"(8.456065798233734, 10.031880211586824)",18.76,9.52,Two-Sample Welch's t-test,0.999,-3.52,"(inf, -4245.852601078686)",13027.78,23187.5,Two-Sample Welch's t-test,2.6548355934022685,3.2985195344093965,0.6436839410071279,True,False
46-52_A1_Very Risk,104,1,103,,163.39,"(nan, nan)",14.01,9.51,Two-Sample Welch's t-test,,182.86,"(inf, nan)",36000.0,5592.23,Two-Sample Welch's t-test,12.367149758454106,5.741626794258373,-6.625522964195732,,
39-45_E1_Good,104,103,1,,86.79,"(nan, nan)",9.54,5.0,Two-Sample Welch's t-test,,2.68,"(inf, nan)",9611.8,7200.0,Two-Sample Welch's t-test,0.24011285304092922,7.462259628430326,7.2221467753893975,,
46-52_E1_Normal,101,101,0,,,,,,,,,,,,,,,,,
1-18_A1_Risk,100,15,85,0.0,46.81,"(4.852897997751279, 5.306014577342067)",13.45,8.37,Two-Sample Welch's t-test,0.0,8.7,"(inf, 4131.71068637122)",8700.0,5347.06,Two-Sample Welch's t-test,2.0334205758002817,7.021791767554479,4.988371191754197,True,True
28-38_E1_Risk,98,96,2,0.021,23.25,"(2.615291475747146, 6.820729526194796)",13.34,8.63,Two-Sample Welch's t-test,0.001,7.6,"(inf, 15783.630237708678)",16261.25,4822.5,Two-Sample Welch's t-test,0.05108704979040803,9.258069853627987,9.20698280383758,True,True
19-27_A1_Very Risk,95,33,62,0.0,44.87,"(4.8674419335477435, 5.327067107727926)",14.57,9.47,Two-Sample Welch's t-test,0.0,4.01,"(inf, 12151.345463012036)",15409.09,7330.65,Two-Sample Welch's t-test,15.562403697996919,6.359032076533483,-9.203371621463436,True,True
28-38_A1_Normal,94,10,84,0.0,31.63,"(4.846579114216033, 5.560289605182629)",11.82,6.62,Two-Sample Welch's t-test,0.009,2.88,"(inf, 17710.59629777896)",15300.0,5375.0,Two-Sample Welch's t-test,8.041677798557307,5.961426066627703,-2.0802517319296046,True,True
46-52_E1_Risk,93,91,2,0.043,13.8,"(0.7054394206364822, 9.042458500793204)",13.25,8.38,Two-Sample Welch's t-test,0.283,0.75,"(inf, 54164.89598580991)",25939.95,21180.0,Two-Sample Welch's t-test,0.1969300117432769,6.888583447509072,6.6916534357657955,True,False
28-38_E1_Good,92,92,0,,,,,,,,,,,,,,,,,
46-52_C1_Risk,92,32,60,0.0,55.06,"(4.761959741222029, 5.1197522423075235)",13.3,8.36,Two-Sample Welch's t-test,0.008,2.5,"(inf, 1406.034226058654)",9920.94,9140.28,Two-Sample Welch's t-test,12.81662856930522,14.755923261948197,1.9392946926429788,True,True
53+_C1_Very Risk,89,29,60,0.0,23.38,"(4.778257718429041, 5.693605683535909)",14.76,9.53,Two-Sample Welch's t-test,0.341,0.41,"(inf, 6397.534263795423)",23552.21,22462.62,Two-Sample Welch's t-test,9.792309660176834,10.69521044470024,0.9029007845234069,True,False
39-45_C1_Risk,89,4,85,0.0,30.56,"(4.508013227054894, 5.469224974022351)",13.28,8.29,Two-Sample Welch's t-test,0.001,4.46,"(inf, 1236.4326016157102)",6780.5,5955.62,Two-Sample Welch's t-test,25.60647622882284,13.44143840538411,-12.165037823438729,True,True
39-45_A1_Excellent,87,87,0,,,,,,,,,,,,,,,,,
19-27_A1_Excellent,86,86,0,,,,,,,,,,,,,,,,,
39-45_A1_Risk,86,3,83,0.0,38.41,"(4.151908333753209, 4.956368150988979)",12.84,8.28,Two-Sample Welch's t-test,0.114,1.72,"(inf, 56697.263363029255)",22000.0,5783.13,Two-Sample Welch's t-test,12.578616352201259,6.171107994389901,-6.4075083578113565,True,False
28-38_A1_Good,86,47,39,0.0,34.38,"(4.081456024146747, 4.584396602586257)",9.12,4.79,Two-Sample Welch's t-test,0.036,1.83,"(inf, 5173.086270357779)",8936.17,6461.54,Two-Sample Welch's t-test,5.961674946770759,7.526881720430108,1.5652067736593487,True,True
28-38_A1_Excellent,85,85,0,,,,,,,,,,,,,,,,,
28-38_E1_Very Good,83,83,0,,,,,,,,,,,,,,,,,
53+_A1_Good,83,2,81,0.03,17.66,"(1.7211177596993363, 7.464148559784213)",9.78,5.19,Two-Sample Welch's t-test,0.134,2.16,"(inf, 14881.09153750206)",7500.0,5185.19,Two-Sample Welch's t-test,15.078082929456112,3.215434083601286,-11.862648845854826,True,False
28-38_A1_Risk,82,11,71,0.0,48.64,"(4.63532073152918, 5.058505897792899)",13.25,8.4,Two-Sample Welch's t-test,0.001,4.47,"(inf, 16530.028058239048)",17181.82,6126.76,Two-Sample Welch's t-test,9.523809523809524,3.2249808036856926,-6.298828720123831,True,True
39-45_A1_Very Risk,82,2,80,0.0,148.68,"(5.07717885035326, 5.233866605489045)",14.69,9.54,Two-Sample Welch's t-test,0.011,12.63,"(inf, 11222.051832071013)",12750.0,5512.5,Two-Sample Welch's t-test,14.916286149162861,3.0088495575221237,-11.907436591640737,True,True
46-52_C1_Normal,80,38,42,0.0,38.95,"(4.561605150254945, 5.053760521913635)",11.67,6.86,Two-Sample Welch's t-test,0.001,3.11,"(inf, 1745.645545072708)",9769.45,8705.83,Two-Sample Welch's t-test,12.43050347542116,13.390286569640569,0.9597830942194088,True,True
39-45_E1_Very Risk,77,77,0,,,,,,,,,,,,,,,,,
19-27_E1_Normal,73,25,48,0.0,33.25,"(4.649572877247161, 5.246823248648571)",11.48,6.53,Two-Sample Welch's t-test,0.0,4.11,"(inf, 5287.664800267189)",6831.6,3305.94,Two-Sample Welch's t-test,5.399542679814622,7.550498017215082,2.1509553374004597,True,True
53+_A1_Very Good,72,12,60,0.0,17.18,"(3.6984131842780177, 4.759413947554499)",6.54,2.31,Two-Sample Welch's t-test,0.013,2.59,"(inf, 10635.21253526309)",10875.0,5125.0,Two-Sample Welch's t-test,5.843785632839225,5.815508021390374,-0.02827761144885005,True,True
39-45_C1_Normal,70,8,62,0.0,27.57,"(4.117764914664285, 4.843777234945902)",11.12,6.64,Two-Sample Welch's t-test,0.171,0.99,"(inf, 762.7817263480594)",6373.38,6134.94,Two-Sample Welch's t-test,25.688515788300688,15.284101979945744,-10.404413808354942,True,False
46-52_C1_Very Risk,69,14,55,0.0,23.74,"(4.70888499915139, 5.6184505972881915)",14.82,9.66,Two-Sample Welch's t-test,0.037,1.92,"(inf, 4042.7991246026554)",11623.0,9710.22,Two-Sample Welch's t-test,12.160427050120418,10.111346478999266,-2.049080571121151,True,True
28-38_E1_Excellent,65,65,0,,,,,,,,,,,,,,,,,
53+_C1_Good,65,54,11,0.0,39.9,"(3.8149163437078095, 4.217698279075455)",9.33,5.32,Two-Sample Welch's t-test,0.179,0.94,"(inf, 5225.648794636064)",19948.26,18323.45,Two-Sample Welch's t-test,5.1325105345340205,10.228696309020375,5.0961857744863535,True,False
28-38_C1_Excellent,65,65,0,,,,,,,,,,,,,,,,,
28-38_A1_Very Good,65,42,23,0.0,29.54,"(3.975791858860426, 4.5527573323417005)",6.85,2.59,Two-Sample Welch's t-test,0.003,2.94,"(inf, 3521.8665203091396)",6785.71,4695.65,Two-Sample Welch's t-test,2.535211267605634,4.881808838643371,2.3465975710377367,True,True
46-52_C1_Excellent,63,63,0,,,,,,,,,,,,,,,,,
46-52_E1_Good,62,62,0,,,,,,,,,,,,,,,,,
46-52_A1_Good,61,1,60,,96.35,"(nan, nan)",10.53,5.14,Two-Sample Welch's t-test,,35.46,"(inf, nan)",9000.0,4825.0,Two-Sample Welch's t-test,13.075880758807587,3.076923076923077,-9.99895768188451,,
46-52_E1_Very Risk,60,59,1,,74.18,"(nan, nan)",14.7,9.59,Two-Sample Welch's t-test,,6.72,"(inf, nan)",32050.68,12750.0,Two-Sample Welch's t-test,0.043802511481411247,5.883214921728872,5.83941241024746,,
28-38_E1_Very Risk,58,58,0,,,,,,,,,,,,,,,,,
28-38_A1_Very Risk,57,5,52,0.01,4.56,"(2.6799422409160902, 11.027107751054924)",16.39,9.54,Two-Sample Welch's t-test,0.027,2.58,"(inf, 11086.509230090476)",11700.0,6230.77,Two-Sample Welch's t-test,11.344537815126051,1.46948003014318,-9.87505778498287,True,True
39-45_A2_Normal,55,29,26,0.0,31.22,"(4.421002593678451, 5.028408593634896)",11.6,6.88,Two-Sample Welch's t-test,0.012,2.36,"(inf, 7582.574864319928)",15271.55,11192.31,Two-Sample Welch's t-test,3.261600537995965,2.9084371767719057,-0.35316336122405945,True,True
39-45_C1_Very Risk,55,0,55,,,,,,,,,,,,,,,,,
28-38_A2_Very Risk,53,44,9,0.0,15.78,"(7.852468166168634, 10.150748128140823)",18.43,9.43,Two-Sample Welch's t-test,0.98,-2.41,"(inf, -606.1584708345454)",13099.43,24166.67,Two-Sample Welch's t-test,1.348962694204112,2.4981714750101585,1.1492087808060463,True,False
39-45_A2_Risk,52,23,29,0.0,43.54,"(4.7746224565226925, 5.237725848015678)",13.47,8.46,Two-Sample Welch's t-test,0.012,2.35,"(inf, 13324.948760805797)",21195.65,14056.03,Two-Sample Welch's t-test,2.9723004566459763,1.889013208561589,-1.0832872480843871,True,True
46-52_C1_Good,52,47,5,0.0,22.71,"(3.8865854879660735, 4.817330090309323)",9.46,5.11,Two-Sample Welch's t-test,0.561,-0.16,"(inf, 1314.0778470585356)",8422.68,8513.0,Two-Sample Welch's t-test,1.4186612024407705,12.61898454830579,11.20032334586502,True,False
53+_E1_Normal,51,51,0,,,,,,,,,,,,,,,,,
53+_A2_Good,50,37,13,0.0,23.37,"(4.7109679715431, 5.636369809649137)",9.66,4.49,Two-Sample Welch's t-test,0.07,1.5,"(inf, 1763.976589975971)",11858.11,11105.77,Two-Sample Welch's t-test,6.529850746268656,3.995901639344263,-2.5339491069243936,True,False
